Index,File Name,Label,"种类: Percussive (tapping), Friction (scratching), Vocal (whisper), Ambient (water, paper)"
597,8ZfxzMqsdls_1210_1220.wav,,
598,8ZfxzMqsdls_1310_1320.wav,,
599,8ZfxzMqsdls_1370_1380.wav,,
600,8ZfxzMqsdls_1510_1520.wav,,
601,8ZfxzMqsdls_1540_1550.wav,,
602,8ZfxzMqsdls_160_170.wav,,
603,8ZfxzMqsdls_2350_2360.wav,,
604,8ZfxzMqsdls_590_600.wav,,
605,8ZfxzMqsdls_660_670.wav,,
606,8ZfxzMqsdls_730_740.wav,,
607,8ZfxzMqsdls_750_760.wav,,
608,8ZfxzMqsdls_890_900.wav,,
609,9Cz9_49Pcv4_1000_1010.wav,,
610,9Cz9_49Pcv4_100_110.wav,,
611,9Cz9_49Pcv4_1040_1050.wav,,
612,9Cz9_49Pcv4_1190_1200.wav,,
613,9Cz9_49Pcv4_320_330.wav,,
614,9Cz9_49Pcv4_570_580.wav,,
615,9Cz9_49Pcv4_60_70.wav,,
616,9Cz9_49Pcv4_650_660.wav,,
617,9Cz9_49Pcv4_680_690.wav,,
618,9Cz9_49Pcv4_750_760.wav,,
619,9Cz9_49Pcv4_780_790.wav,,
620,9Cz9_49Pcv4_790_800.wav,,
621,9Cz9_49Pcv4_860_870.wav,,
622,9rhb_H_01Zw_1060_1070.wav,,
623,9rhb_H_01Zw_10_20.wav,,
624,9rhb_H_01Zw_1230_1240.wav,,
625,9rhb_H_01Zw_1550_1560.wav,,
626,9rhb_H_01Zw_1830_1840.wav,,
627,9rhb_H_01Zw_1910_1920.wav,,
628,9rhb_H_01Zw_1950_1960.wav,,
629,9rhb_H_01Zw_2240_2250.wav,,
630,9rhb_H_01Zw_2260_2270.wav,,
631,9rhb_H_01Zw_2660_2670.wav,,
632,9rhb_H_01Zw_30_40.wav,,
633,9rhb_H_01Zw_360_370.wav,,
634,9rhb_H_01Zw_390_400.wav,,
635,9vOsoG8mDGM_1110_1120.wav,,
636,9vOsoG8mDGM_1320_1330.wav,,
637,9vOsoG8mDGM_1360_1370.wav,,
638,9vOsoG8mDGM_460_470.wav,,
639,9vOsoG8mDGM_770_780.wav,,
640,9vOsoG8mDGM_860_870.wav,,
641,9Z1XAOiPmBQ_470_480.wav,,
642,9Z1XAOiPmBQ_620_630.wav,,
643,a_szNu--9c0_10_20.wav,,
644,a_szNu--9c0_220_230.wav,,
645,a_szNu--9c0_250_260.wav,,
646,a_szNu--9c0_400_410.wav,,
647,a_szNu--9c0_410_420.wav,,
648,a_szNu--9c0_420_430.wav,,
649,a_szNu--9c0_430_440.wav,,
650,a_szNu--9c0_440_450.wav,,
651,a_szNu--9c0_540_550.wav,,
652,a_szNu--9c0_550_560.wav,,
653,a_szNu--9c0_620_630.wav,,
654,a_szNu--9c0_690_700.wav,,
655,a_szNu--9c0_760_770.wav,,
656,acItAymsdxA_1000_1010.wav,,
657,acItAymsdxA_1200_1210.wav,,
658,acItAymsdxA_630_640.wav,,
659,acItAymsdxA_720_730.wav,,
660,acItAymsdxA_870_880.wav,,
661,acItAymsdxA_940_950.wav,,
662,aclza8OzK-E_200_210.wav,,
663,aclza8OzK-E_360_370.wav,,
664,aclza8OzK-E_370_380.wav,,
665,aclza8OzK-E_460_470.wav,,
666,aclza8OzK-E_820_830.wav,,
667,aclza8OzK-E_840_850.wav,,
668,ACrW8OCA0fU_1220_1230.wav,,
669,ACrW8OCA0fU_1260_1270.wav,,
670,ACrW8OCA0fU_1290_1300.wav,,
671,ACrW8OCA0fU_140_150.wav,,
672,ACrW8OCA0fU_1450_1460.wav,,
673,ACrW8OCA0fU_1560_1570.wav,,
674,ACrW8OCA0fU_180_190.wav,,
675,ACrW8OCA0fU_1830_1840.wav,,
676,ACrW8OCA0fU_1910_1920.wav,,
677,ACrW8OCA0fU_540_550.wav,,
678,ACrW8OCA0fU_670_680.wav,,
679,ACrW8OCA0fU_850_860.wav,,
680,ACrW8OCA0fU_950_960.wav,,
681,AdwCo7GFSM4_1000_1010.wav,,
682,AdwCo7GFSM4_100_110.wav,,
683,AdwCo7GFSM4_1200_1210.wav,,
684,AdwCo7GFSM4_1230_1240.wav,,
685,AdwCo7GFSM4_1250_1260.wav,,
686,AdwCo7GFSM4_140_150.wav,,
687,AdwCo7GFSM4_220_230.wav,,
688,AdwCo7GFSM4_30_40.wav,,
689,AdwCo7GFSM4_50_60.wav,,
690,AdwCo7GFSM4_660_670.wav,,
691,AdwCo7GFSM4_910_920.wav,,
692,AdwCo7GFSM4_960_970.wav,,
693,aFQjA3WX40Y_1160_1170.wav,,
694,aFQjA3WX40Y_1420_1430.wav,,
695,aFQjA3WX40Y_1480_1490.wav,,
696,agSMihcA1NM_1190_1200.wav,,
697,agSMihcA1NM_160_170.wav,,
698,agSMihcA1NM_260_270.wav,,
699,agSMihcA1NM_270_280.wav,,
700,agSMihcA1NM_320_330.wav,,
701,agSMihcA1NM_560_570.wav,,
702,agSMihcA1NM_650_660.wav,,
703,agSMihcA1NM_800_810.wav,,
704,AiTj3DPXJm4_1070_1080.wav,,
705,AiTj3DPXJm4_1100_1110.wav,,
706,AiTj3DPXJm4_1560_1570.wav,,
707,AiTj3DPXJm4_660_670.wav,,
708,AiTj3DPXJm4_870_880.wav,,
709,AjCmkuxCIEI_0_10.wav,,
710,AjCmkuxCIEI_1090_1100.wav,,
711,AjCmkuxCIEI_1170_1180.wav,,
712,AjCmkuxCIEI_1400_1410.wav,,
713,AjCmkuxCIEI_1430_1440.wav,,
714,AjCmkuxCIEI_1510_1520.wav,,
715,AjCmkuxCIEI_420_430.wav,,
716,AjCmkuxCIEI_480_490.wav,,
717,AjCmkuxCIEI_540_550.wav,,
718,AjCmkuxCIEI_580_590.wav,,
719,AjCmkuxCIEI_740_750.wav,,
720,AjCmkuxCIEI_760_770.wav,,
721,AjCmkuxCIEI_950_960.wav,,
722,ANOtqq94Ag8_1290_1300.wav,,
723,ANOtqq94Ag8_1340_1350.wav,,
724,ANOtqq94Ag8_1570_1580.wav,,
725,ANOtqq94Ag8_1610_1620.wav,,
726,ANOtqq94Ag8_1860_1870.wav,,
727,ANOtqq94Ag8_1930_1940.wav,,
728,ANOtqq94Ag8_2020_2030.wav,,
729,ANOtqq94Ag8_2160_2170.wav,,
730,ANOtqq94Ag8_270_280.wav,,
731,ANOtqq94Ag8_40_50.wav,,
732,ANOtqq94Ag8_430_440.wav,,
733,ANOtqq94Ag8_470_480.wav,,
734,ANOtqq94Ag8_610_620.wav,,
735,At4JDrtw8_8_1390_1400.wav,,
736,At4JDrtw8_8_1480_1490.wav,,
737,At4JDrtw8_8_170_180.wav,,
738,At4JDrtw8_8_2130_2140.wav,,
739,At4JDrtw8_8_2190_2200.wav,,
740,At4JDrtw8_8_310_320.wav,,
741,At4JDrtw8_8_470_480.wav,,
742,At4JDrtw8_8_50_60.wav,,
743,At4JDrtw8_8_600_610.wav,,
744,At4JDrtw8_8_830_840.wav,,
745,At4JDrtw8_8_950_960.wav,,
746,At4JDrtw8_8_990_1000.wav,,
747,AT9mAh8Jfw0_0_10.wav,,
748,AT9mAh8Jfw0_110_120.wav,,
749,AT9mAh8Jfw0_1290_1300.wav,,
750,AT9mAh8Jfw0_1460_1470.wav,,
751,AT9mAh8Jfw0_540_550.wav,,
752,AT9mAh8Jfw0_580_590.wav,,
753,AT9mAh8Jfw0_700_710.wav,,
754,AT9mAh8Jfw0_860_870.wav,,
755,ATiGwzsHjTU_1060_1070.wav,,
756,ATiGwzsHjTU_1240_1250.wav,,
757,ATiGwzsHjTU_1320_1330.wav,,
758,ATiGwzsHjTU_1400_1410.wav,,
759,ATiGwzsHjTU_1580_1590.wav,,
760,ATiGwzsHjTU_190_200.wav,,
761,ATiGwzsHjTU_1920_1930.wav,,
762,ATiGwzsHjTU_230_240.wav,,
763,ATiGwzsHjTU_780_790.wav,,
764,Av8tB2ytweU_1000_1010.wav,,
765,Av8tB2ytweU_1020_1030.wav,,
766,Av8tB2ytweU_110_120.wav,,
767,Av8tB2ytweU_270_280.wav,,
768,Av8tB2ytweU_340_350.wav,,
769,Av8tB2ytweU_370_380.wav,,
770,Av8tB2ytweU_40_50.wav,,
771,Av8tB2ytweU_450_460.wav,,
772,Av8tB2ytweU_460_470.wav,,
773,Av8tB2ytweU_520_530.wav,,
774,Av8tB2ytweU_660_670.wav,,
775,Av8tB2ytweU_750_760.wav,,
776,AWaeWcXIVIA_0_10.wav,,
777,AWaeWcXIVIA_1070_1080.wav,,
778,AWaeWcXIVIA_1080_1090.wav,,
779,AWaeWcXIVIA_1130_1140.wav,,
780,AWaeWcXIVIA_1480_1490.wav,,
781,AWaeWcXIVIA_470_480.wav,,
782,AWaeWcXIVIA_610_620.wav,,
783,AWaeWcXIVIA_710_720.wav,,
784,AWaeWcXIVIA_720_730.wav,,
785,AWaeWcXIVIA_770_780.wav,,
786,AWaeWcXIVIA_80_90.wav,,
787,AWaeWcXIVIA_970_980.wav,,
788,BAbIrUbDVBE_0_10.wav,,
789,BAbIrUbDVBE_1010_1020.wav,,
790,BAbIrUbDVBE_1090_1100.wav,,
791,BAbIrUbDVBE_1130_1140.wav,,
792,BAbIrUbDVBE_1210_1220.wav,,
793,BAbIrUbDVBE_1470_1480.wav,,
794,BAbIrUbDVBE_1520_1530.wav,,
795,BAbIrUbDVBE_250_260.wav,,
796,BAbIrUbDVBE_360_370.wav,,
797,BAbIrUbDVBE_460_470.wav,,
798,BAbIrUbDVBE_70_80.wav,,
799,BAbIrUbDVBE_720_730.wav,,
800,BAbIrUbDVBE_750_760.wav,,
801,BaH_jFs_Nww_4510_4520.wav,,
802,BaH_jFs_Nww_570_580.wav,,
803,BaH_jFs_Nww_5820_5830.wav,,
804,BaH_jFs_Nww_6460_6470.wav,,
805,BaH_jFs_Nww_6640_6650.wav,,
806,BCreGNTEm1c_1090_1100.wav,,
807,BCreGNTEm1c_1100_1110.wav,,
808,BCreGNTEm1c_1230_1240.wav,,
809,BCreGNTEm1c_1450_1460.wav,,
810,BCreGNTEm1c_1470_1480.wav,,
811,BCreGNTEm1c_1520_1530.wav,,
812,BCreGNTEm1c_1610_1620.wav,,
813,BCreGNTEm1c_1620_1630.wav,,
814,BCreGNTEm1c_230_240.wav,,
815,BCreGNTEm1c_280_290.wav,,
816,BCreGNTEm1c_590_600.wav,,
817,BCreGNTEm1c_600_610.wav,,
818,BCreGNTEm1c_870_880.wav,,
819,bq4rr2OZq9g_1330_1340.wav,,
820,bq4rr2OZq9g_1400_1410.wav,,
821,bq4rr2OZq9g_1940_1950.wav,,
822,bq4rr2OZq9g_2090_2100.wav,,
823,bq4rr2OZq9g_2180_2190.wav,,
824,bq4rr2OZq9g_2540_2550.wav,,
825,bq4rr2OZq9g_2640_2650.wav,,
826,bq4rr2OZq9g_2680_2690.wav,,
827,bq4rr2OZq9g_290_300.wav,,
828,bq4rr2OZq9g_3010_3020.wav,,
829,bq4rr2OZq9g_310_320.wav,,
830,bq4rr2OZq9g_3460_3470.wav,,
831,bq4rr2OZq9g_360_370.wav,,
832,BSiZe6-MCpg_1970_1980.wav,,
833,BSiZe6-MCpg_2270_2280.wav,,
834,BSiZe6-MCpg_2410_2420.wav,,
835,BSiZe6-MCpg_3140_3150.wav,,
836,BSiZe6-MCpg_3370_3380.wav,,
837,BSiZe6-MCpg_3730_3740.wav,,
838,BSiZe6-MCpg_750_760.wav,,
839,BSiZe6-MCpg_920_930.wav,,
840,BYnrcdpmZB8_20_30.wav,,
841,BYnrcdpmZB8_3390_3400.wav,,
842,BYnrcdpmZB8_3460_3470.wav,,
843,BYnrcdpmZB8_3810_3820.wav,,
844,BYnrcdpmZB8_4390_4400.wav,,
845,BYnrcdpmZB8_4560_4570.wav,,
846,BYnrcdpmZB8_4670_4680.wav,,
847,cMxnDzekOKM_1020_1030.wav,,
848,cMxnDzekOKM_1050_1060.wav,,
849,cMxnDzekOKM_110_120.wav,,
850,cMxnDzekOKM_300_310.wav,,
851,cMxnDzekOKM_340_350.wav,,
852,cMxnDzekOKM_380_390.wav,,
853,cMxnDzekOKM_480_490.wav,,
854,cMxnDzekOKM_570_580.wav,,
855,cMxnDzekOKM_70_80.wav,,
856,cMxnDzekOKM_740_750.wav,,
857,cMxnDzekOKM_780_790.wav,,
858,cMxnDzekOKM_990_1000.wav,,
859,CnLbGmibYWQ_0_10.wav,,
860,CnLbGmibYWQ_110_120.wav,,
861,CnLbGmibYWQ_120_130.wav,,
862,CnLbGmibYWQ_20_30.wav,,
863,CnLbGmibYWQ_280_290.wav,,
864,CnLbGmibYWQ_310_320.wav,,
865,CnLbGmibYWQ_320_330.wav,,
866,CnLbGmibYWQ_360_370.wav,,
867,CnLbGmibYWQ_370_380.wav,,
868,CnLbGmibYWQ_420_430.wav,,
869,CnLbGmibYWQ_480_490.wav,,
870,CnLbGmibYWQ_60_70.wav,,
871,CnLbGmibYWQ_90_100.wav,,
872,cSzEn5ljsZg_110_120.wav,,
873,cSzEn5ljsZg_180_190.wav,,
874,cSzEn5ljsZg_260_270.wav,,
875,cSzEn5ljsZg_340_350.wav,,
876,cSzEn5ljsZg_410_420.wav,,
877,cSzEn5ljsZg_480_490.wav,,
878,cSzEn5ljsZg_490_500.wav,,
879,cSzEn5ljsZg_560_570.wav,,
880,cSzEn5ljsZg_620_630.wav,,
881,cSzEn5ljsZg_70_80.wav,,
882,cymYteCUotg_1090_1100.wav,,
883,cymYteCUotg_1330_1340.wav,,
884,cymYteCUotg_1410_1420.wav,,
885,cymYteCUotg_280_290.wav,,
886,cymYteCUotg_30_40.wav,,
887,cymYteCUotg_340_350.wav,,
888,cymYteCUotg_830_840.wav,,
889,D5NQl1HyjmU_1440_1450.wav,,
890,D5NQl1HyjmU_2210_2220.wav,,
891,D5NQl1HyjmU_2370_2380.wav,,
892,D5NQl1HyjmU_2510_2520.wav,,
893,D5NQl1HyjmU_390_400.wav,,
894,D5NQl1HyjmU_540_550.wav,,
895,D5NQl1HyjmU_670_680.wav,,
896,D5NQl1HyjmU_860_870.wav,,
897,DapzVHZmRBg_1290_1300.wav,,
898,DapzVHZmRBg_1320_1330.wav,,
899,DapzVHZmRBg_1890_1900.wav,,
900,DapzVHZmRBg_2110_2120.wav,,
901,DapzVHZmRBg_2240_2250.wav,,
902,DapzVHZmRBg_480_490.wav,,
903,DapzVHZmRBg_90_100.wav,,
904,DG2wtOM2A6A_0_10.wav,,
905,DG2wtOM2A6A_140_150.wav,,
906,DG2wtOM2A6A_250_260.wav,,
907,DG2wtOM2A6A_470_480.wav,,
908,DG2wtOM2A6A_540_550.wav,,
909,DG2wtOM2A6A_720_730.wav,,
910,DG2wtOM2A6A_850_860.wav,,
911,DG2wtOM2A6A_930_940.wav,,
912,djwVSICU74_1610_1620.wav,,
913,djwVSICU74_200_210.wav,,
914,djwVSICU74_480_490.wav,,
915,djwVSICU74_490_500.wav,,
916,dLuRFkXt18_100_110.wav,,
917,dLuRFkXt18_340_350.wav,,
918,dLuRFkXt18_450_460.wav,,
919,dLuRFkXt18_480_490.wav,,
920,dLuRFkXt18_500_510.wav,,
921,dLuRFkXt18_530_540.wav,,
922,dLuRFkXt18_600_610.wav,,
923,dLuRFkXt18_620_630.wav,,
924,dLuRFkXt18_740_750.wav,,
925,dLuRFkXt18_800_810.wav,,
926,dLuRFkXt18_820_830.wav,,
927,dLuRFkXt18_870_880.wav,,
928,DQpgwrLzpjA_1050_1060.wav,,
929,DQpgwrLzpjA_1220_1230.wav,,
930,DQpgwrLzpjA_1680_1690.wav,,
931,DQpgwrLzpjA_1760_1770.wav,,
932,DQpgwrLzpjA_1770_1780.wav,,
933,DQpgwrLzpjA_1870_1880.wav,,
934,DQpgwrLzpjA_1930_1940.wav,,
935,DQpgwrLzpjA_2030_2040.wav,,
936,DQpgwrLzpjA_2080_2090.wav,,
937,DQpgwrLzpjA_2100_2110.wav,,
938,DQpgwrLzpjA_2140_2150.wav,,
939,DQpgwrLzpjA_540_550.wav,,
940,DRLt7xi-edQ_110_120.wav,,
941,DRLt7xi-edQ_1130_1140.wav,,
942,DRLt7xi-edQ_1270_1280.wav,,
943,DRLt7xi-edQ_280_290.wav,,
944,DRLt7xi-edQ_460_470.wav,,
945,DRLt7xi-edQ_580_590.wav,,
946,DRLt7xi-edQ_680_690.wav,,
947,DRLt7xi-edQ_70_80.wav,,
948,DRLt7xi-edQ_740_750.wav,,
949,DRLt7xi-edQ_90_100.wav,,
950,E8rzym0YJw4_0_10.wav,,
951,E8rzym0YJw4_100_110.wav,,
952,E8rzym0YJw4_1090_1100.wav,,
953,E8rzym0YJw4_1440_1450.wav,,
954,E8rzym0YJw4_1480_1490.wav,,
955,E8rzym0YJw4_1740_1750.wav,,
956,E8rzym0YJw4_1750_1760.wav,,
957,E8rzym0YJw4_220_230.wav,,
958,E8rzym0YJw4_350_360.wav,,
959,E8rzym0YJw4_390_400.wav,,
960,E8rzym0YJw4_870_880.wav,,
961,EAJmQAMVG0_0_10.wav,,
962,EAJmQAMVG0_110_120.wav,,
963,EAJmQAMVG0_1380_1390.wav,,
964,EAJmQAMVG0_1580_1590.wav,,
965,EAJmQAMVG0_1690_1700.wav,,
966,EAJmQAMVG0_1760_1770.wav,,
967,EAJmQAMVG0_180_190.wav,,
968,EAJmQAMVG0_190_200.wav,,
969,EAJmQAMVG0_200_210.wav,,
970,EAJmQAMVG0_540_550.wav,,
971,EAJmQAMVG0_610_620.wav,,
972,EAJmQAMVG0_970_980.wav,,
973,eB6EwKnSOU_70_80.wav,,
974,EBJGQeG5mtU_260_270.wav,,
975,EBJGQeG5mtU_490_500.wav,,
976,EBqCc2_w06I_1140_1150.wav,,
977,EBqCc2_w06I_1260_1270.wav,,
978,EBqCc2_w06I_1340_1350.wav,,
979,EBqCc2_w06I_150_160.wav,,
980,EBqCc2_w06I_1540_1550.wav,,
981,EBqCc2_w06I_1620_1630.wav,,
982,EBqCc2_w06I_1670_1680.wav,,
983,EBqCc2_w06I_180_190.wav,,
984,EBqCc2_w06I_240_250.wav,,
985,EBqCc2_w06I_390_400.wav,,
986,EBqCc2_w06I_550_560.wav,,
987,EBqCc2_w06I_750_760.wav,,
988,Ep_OhXlm6tk_160_170.wav,,
989,Ep_OhXlm6tk_180_190.wav,,
990,Ep_OhXlm6tk_270_280.wav,,
991,Ep_OhXlm6tk_320_330.wav,,
992,Ep_OhXlm6tk_380_390.wav,,
993,Ep_OhXlm6tk_440_450.wav,,
994,Ep_OhXlm6tk_480_490.wav,,
995,Ep_OhXlm6tk_490_500.wav,,
996,Ep_OhXlm6tk_50_60.wav,,
997,Ep_OhXlm6tk_530_540.wav,,
998,Ep_OhXlm6tk_570_580.wav,,
999,Ep_OhXlm6tk_580_590.wav,,
1000,ESkZkiR1Cu8_1180_1190.wav,,
1001,EZpHX1gQkU_1160_1170.wav,,
1002,EZpHX1gQkU_1570_1580.wav,,
1003,EZpHX1gQkU_1590_1600.wav,,
1004,EZpHX1gQkU_1720_1730.wav,,
1005,EZpHX1gQkU_1850_1860.wav,,
1006,EZpHX1gQkU_1890_1900.wav,,
1007,EZpHX1gQkU_1990_2000.wav,,
1008,EZpHX1gQkU_2060_2070.wav,,
1009,EZpHX1gQkU_2120_2130.wav,,
1010,EZpHX1gQkU_400_410.wav,,
1011,EZpHX1gQkU_620_630.wav,,
1012,EZpHX1gQkU_970_980.wav,,
1013,f7dr7gYv2C0_370_380.wav,,
1014,f7dr7gYv2C0_560_570.wav,,
1015,f7dr7gYv2C0_60_70.wav,,
1016,f7dr7gYv2C0_910_920.wav,,
1017,f7dr7gYv2C0_920_930.wav,,
1018,F7YnVXTM6eg_150_160.wav,,
1019,F7YnVXTM6eg_2790_2800.wav,,
1020,F7YnVXTM6eg_3420_3430.wav,,
1021,F7YnVXTM6eg_350_360.wav,,
1022,F7YnVXTM6eg_3580_3590.wav,,
1023,F7YnVXTM6eg_4260_4270.wav,,
1024,F7YnVXTM6eg_4540_4550.wav,,
1025,F7YnVXTM6eg_4660_4670.wav,,
1026,F7YnVXTM6eg_4670_4680.wav,,
1027,F7YnVXTM6eg_4900_4910.wav,,
1028,F7YnVXTM6eg_970_980.wav,,
1029,F7YnVXTM6eg_980_990.wav,,
1030,fCp2G-wHUic_3180_3190.wav,,
1031,Fd3YjY5Gp0_1070_1080.wav,,
1032,Fd3YjY5Gp0_1250_1260.wav,,
1033,Fd3YjY5Gp0_1340_1350.wav,,
1034,Fd3YjY5Gp0_1420_1430.wav,,
1035,Fd3YjY5Gp0_230_240.wav,,
1036,Fd3YjY5Gp0_400_410.wav,,
1037,Fd3YjY5Gp0_50_60.wav,,
1038,Fd3YjY5Gp0_520_530.wav,,
1039,Fd3YjY5Gp0_620_630.wav,,
1040,Fd3YjY5Gp0_660_670.wav,,
1041,Fd3YjY5Gp0_80_90.wav,,
1042,Fd3YjY5Gp0_860_870.wav,,
1043,fE7DRJYEKsI_1730_1740.wav,,
1044,fE7DRJYEKsI_1990_2000.wav,,
1045,fE7DRJYEKsI_2140_2150.wav,,
1046,fE7DRJYEKsI_220_230.wav,,
1047,fE7DRJYEKsI_2350_2360.wav,,
1048,fE7DRJYEKsI_2730_2740.wav,,
1049,fE7DRJYEKsI_2940_2950.wav,,
1050,fE7DRJYEKsI_3260_3270.wav,,
1051,fE7DRJYEKsI_3510_3520.wav,,
1052,fE7DRJYEKsI_700_710.wav,,
1053,fE7DRJYEKsI_820_830.wav,,
1054,FGAS5m4xgig_1040_1050.wav,,
1055,FGAS5m4xgig_1050_1060.wav,,
1056,FGAS5m4xgig_120_130.wav,,
1057,FGAS5m4xgig_1250_1260.wav,,
1058,FGAS5m4xgig_1340_1350.wav,,
1059,FGAS5m4xgig_1580_1590.wav,,
1060,FGAS5m4xgig_1590_1600.wav,,
1061,FGAS5m4xgig_1890_1900.wav,,
1062,FGAS5m4xgig_240_250.wav,,
1063,FGAS5m4xgig_330_340.wav,,
1064,FGAS5m4xgig_400_410.wav,,
1065,FGAS5m4xgig_790_800.wav,,
1066,fI9setgbreo_1200_1210.wav,,
1067,fI9setgbreo_1250_1260.wav,,
1068,fI9setgbreo_1370_1380.wav,,
1069,fI9setgbreo_1390_1400.wav,,
1070,fI9setgbreo_1420_1430.wav,,
1071,fI9setgbreo_1880_1890.wav,,
1072,fI9setgbreo_2030_2040.wav,,
1073,fI9setgbreo_2060_2070.wav,,
1074,fI9setgbreo_2380_2390.wav,,
1075,fI9setgbreo_2620_2630.wav,,
1076,fI9setgbreo_430_440.wav,,
1077,fI9setgbreo_770_780.wav,,
1078,fI9setgbreo_930_940.wav,,
1079,fpxUn3LH3Io_2110_2120.wav,,
1080,fPyDvO0-Vkk_1230_1240.wav,,
1081,fPyDvO0-Vkk_1270_1280.wav,,
1082,fPyDvO0-Vkk_1620_1630.wav,,
1083,fPyDvO0-Vkk_260_270.wav,,
1084,fPyDvO0-Vkk_340_350.wav,,
1085,fPyDvO0-Vkk_350_360.wav,,
1086,fPyDvO0-Vkk_50_60.wav,,
1087,fPyDvO0-Vkk_60_70.wav,,
1088,fPyDvO0-Vkk_690_700.wav,,
1089,fPyDvO0-Vkk_700_710.wav,,
1090,fPyDvO0-Vkk_880_890.wav,,
1091,fPyDvO0-Vkk_920_930.wav,,
1092,g7UtPpDg5_Y_210_220.wav,,
1093,g7UtPpDg5_Y_2210_2220.wav,,
1094,g7UtPpDg5_Y_2350_2360.wav,,
1095,g7UtPpDg5_Y_3350_3360.wav,,
1096,g7UtPpDg5_Y_3390_3400.wav,,
1097,g7UtPpDg5_Y_3540_3550.wav,,
1098,g7UtPpDg5_Y_4140_4150.wav,,
1099,g7UtPpDg5_Y_5590_5600.wav,,
1100,g7UtPpDg5_Y_5870_5880.wav,,
1101,g7UtPpDg5_Y_5900_5910.wav,,
1102,g7UtPpDg5_Y_630_640.wav,,
1103,g7UtPpDg5_Y_690_700.wav,,
1104,g7UtPpDg5_Y_7260_7270.wav,,
1105,g_0A7PW8jk_1090_1100.wav,,
1106,g_0A7PW8jk_110_120.wav,,
1107,g_0A7PW8jk_1400_1410.wav,,
1108,g_0A7PW8jk_1590_1600.wav,,
1109,g_0A7PW8jk_1600_1610.wav,,
1110,g_0A7PW8jk_230_240.wav,,
1111,g_0A7PW8jk_350_360.wav,,
1112,g_0A7PW8jk_580_590.wav,,
1113,g_0A7PW8jk_60_70.wav,,
1114,g_0A7PW8jk_780_790.wav,,
1115,g_0A7PW8jk_790_800.wav,,
1116,g_0A7PW8jk_820_830.wav,,
1117,g_0A7PW8jk_970_980.wav,,
1118,GcpF5LBX4d4_1040_1050.wav,,
1119,GcpF5LBX4d4_1110_1120.wav,,
1120,GcpF5LBX4d4_1160_1170.wav,,
1121,GcpF5LBX4d4_360_370.wav,,
1122,GcpF5LBX4d4_460_470.wav,,
1123,GcpF5LBX4d4_570_580.wav,,
1124,GcpF5LBX4d4_590_600.wav,,
1125,GcpF5LBX4d4_790_800.wav,,
1126,GcpF5LBX4d4_940_950.wav,,
1127,GIYd5XQDd4_1030_1040.wav,,
1128,GIYd5XQDd4_1090_1100.wav,,
1129,GIYd5XQDd4_1570_1580.wav,,
1130,GIYd5XQDd4_1640_1650.wav,,
1131,GIYd5XQDd4_2120_2130.wav,,
1132,GIYd5XQDd4_2860_2870.wav,,
1133,GIYd5XQDd4_3080_3090.wav,,
1134,GIYd5XQDd4_30_40.wav,,
1135,GIYd5XQDd4_340_350.wav,,
1136,GIYd5XQDd4_650_660.wav,,
1137,GIYd5XQDd4_660_670.wav,,
1138,gqnxpPRNfjk_180_190.wav,,
1139,gqnxpPRNfjk_340_350.wav,,
1140,gqnxpPRNfjk_380_390.wav,,
1141,gqnxpPRNfjk_540_550.wav,,
1142,gqnxpPRNfjk_580_590.wav,,
1143,gqnxpPRNfjk_700_710.wav,,
1144,gqnxpPRNfjk_710_720.wav,,
1145,gqnxpPRNfjk_730_740.wav,,
1146,gqnxpPRNfjk_800_810.wav,,
1147,gqnxpPRNfjk_830_840.wav,,
1148,gqnxpPRNfjk_870_880.wav,,
1149,gqnxpPRNfjk_880_890.wav,,
1150,gqnxpPRNfjk_950_960.wav,,
1151,GvNnK03Vcw0_1000_1010.wav,,
1152,GvNnK03Vcw0_1290_1300.wav,,
1153,GvNnK03Vcw0_1520_1530.wav,,
1154,GvNnK03Vcw0_210_220.wav,,
1155,GvNnK03Vcw0_360_370.wav,,
1156,GvNnK03Vcw0_400_410.wav,,
1157,GvNnK03Vcw0_490_500.wav,,
1158,GvNnK03Vcw0_570_580.wav,,
1159,GvNnK03Vcw0_760_770.wav,,
1160,GvNnK03Vcw0_800_810.wav,,
1161,GvNnK03Vcw0_820_830.wav,,
1162,GvNnK03Vcw0_940_950.wav,,
1163,gW6PqOLGsxE_1820_1830.wav,,
1164,H7WPumkfy00_1950_1960.wav,,
1165,H7WPumkfy00_2010_2020.wav,,
1166,H7WPumkfy00_950_960.wav,,
1167,HICNYm8nac_1020_1030.wav,,
1168,HICNYm8nac_10_20.wav,,
1169,HICNYm8nac_1250_1260.wav,,
1170,HICNYm8nac_1260_1270.wav,,
1171,HICNYm8nac_1340_1350.wav,,
1172,HICNYm8nac_410_420.wav,,
1173,HICNYm8nac_680_690.wav,,
1174,HICNYm8nac_710_720.wav,,
1175,HICNYm8nac_880_890.wav,,
1176,HICNYm8nac_910_920.wav,,
1177,HICNYm8nac_960_970.wav,,
1178,HICNYm8nac_970_980.wav,,
1179,HMQidGRbN_8_260_270.wav,,
1180,HMQidGRbN_8_460_470.wav,,
1181,HMQidGRbN_8_520_530.wav,,
1182,HMQidGRbN_8_570_580.wav,,
1183,HMQidGRbN_8_600_610.wav,,
1184,HMQidGRbN_8_630_640.wav,,
1185,HMQidGRbN_8_650_660.wav,,
